,Pre
16398,1.1157901373781376
8970,1.567908774897503
19021,0.931149242112697
8321,0.6229146275032876
18155,1.4836066546144009
3572,2.6128606055143213
14565,1.1097259388990972
22782,1.7612049529229088
16682,1.0135828496031924
10757,1.2368247235502574
14521,1.5993466010670776
8780,1.4208833945973756
23808,1.392301543498786
2919,1.3255953901319177
4969,1.3428982317639375
20495,0.8565124310321554
19635,1.6126627860556901
1603,1.228728749514479
15825,1.6850946697004063
22546,2.365665972633407
1181,1.0874813435965702
7164,1.3462673272291767
18092,1.6762552287639692
5753,1.4538331777514675
11632,1.285441245233558
16974,1.1261397895140572
2541,0.7380239541041753
3430,1.4340802131117085
3955,1.9085982936198138
5035,1.4349279382798892
6348,1.0223647075595736
21562,1.6953721033009352
9978,0.923316733495913
7327,1.2599859963305728
17679,2.651290858515785
6164,1.6359404877159667
5476,1.2505299719425902
1812,1.9203415952323082
14505,0.6645494702626559
17237,1.497492374837705
20564,0.7718482957049798
23981,0.9669664001664412
14996,2.125178695636384
14766,1.1542144020960075
8546,1.837060993187992
8472,1.4611570880268183
7499,2.4918292581338353
15891,1.5018364102669433
21128,0.5606690802124981
22674,0.5019621824547181
10708,1.8365381761358597
713,1.1298719246538806
2515,0.8626062748367406
1812,0.8073546008859259
4605,0.8040674999311597
4273,1.0914670947970468
23725,0.9607326095086588
24629,1.0324902670951546
5836,1.5425712804529788
3290,1.2321795256205987
1704,1.0649777167849463
12896,1.9868941903544604
1388,0.7930484493928193
8899,1.2498248985671618
12235,2.116499643903436
222,1.2299735575153108
1406,0.8613219745973308
15170,0.6934300786134239
4043,1.5959143490766257
18987,0.8847359248958501
15372,1.2493679785247855
22247,0.7993431915253079
15417,1.1490544886674237
10212,0.9856705639560138
17853,1.602251149540242
19060,1.2682293358319654
10461,0.6505333014527239
19059,0.7977355118488373
12353,1.2991336459081544
664,2.2410568190183993
25076,0.9819888270936006
19546,0.8782848875756104
2628,1.5114646671886236
3279,1.1903634965383223
13593,1.4729571133509876
501,1.2699276384902654
14253,1.1315563333447567
9859,1.189992899847216
8528,1.6999952762142976
21998,1.709932071578078
9400,1.1717398413365638
4759,0.8817334530545826
17487,1.465979899093705
22134,1.1351299999118447
13075,1.0762813062084917
21711,1.1233341309812073
14043,3.3090051430598337
13631,1.5426108034033246
6336,2.3582649112919003
17827,1.7847280477647602
4347,0.8945028369280923
6530,1.336223308831992
23373,1.5803178311306276
5616,1.2565720736796837
12140,1.5102032478230336
24779,0.980555435597694
13933,1.394665826538137
16796,2.2113202926879785
1111,0.86267790459797
8665,1.5592957214546501
10121,1.8970508691154653
1566,0.95895124342452
14589,0.8490953724775766
5264,1.1368652997106647
9585,1.2442811774791394
13124,1.46461235851937
17510,1.5733354933337214
20686,1.7455856001234686
6467,1.744149185668585
11721,1.7088576488541172
13416,0.8490605976034566
12974,1.4583105078148038
3035,1.236991448648474
1422,1.6752354793367354
23582,1.1350676878032708
22947,1.4416935345123791
1951,1.6414883167922365
9597,1.8018680718025042
19556,1.7649460789328415
2441,1.398330712408222
13883,0.9315411724681213
21198,2.1858674169179486
17851,1.4657957413519542
5570,0.6844199481567051
5729,1.7504967606362491
12287,1.3896343943296272
6065,2.20937748901808
14960,1.391925478846139
15191,1.21412065642593
24903,1.5061699322639281
1114,1.4224473706834786
3969,1.3016333129295732
14362,1.1605020152275773
6675,0.8529930796436856
3918,1.9435224977993193
19587,1.2081423055199045
23052,1.6263516124172404
7337,1.4142354795364105
8165,1.356913922125588
2144,0.9060415911501702
2432,1.356479813512945
5865,1.1112723001470415
19471,1.1752403896247245
22049,1.2599859963305728
10929,1.4936129184033702
3431,1.0563130488889703
5602,1.0734984736898112
7427,1.2749896149465836
1788,1.0716921322924498
3353,1.6242378097758892
21867,1.176667324859045
5633,1.7819283672625876
19613,0.6580474750243355
19854,1.6120220511718024
7382,1.4622725243031056
24768,0.8958534798565745
19655,2.215082706825418
12868,1.3789441905191788
3758,1.002303897375103
287,1.3021252970774395
20713,1.2542704196584331
12000,1.3434986555123571
22853,2.1347826683589486
21474,2.0435387471194058
18444,1.5233832696876581
22824,1.7154273858006566
3590,0.9091534031293215
5046,1.4789285106343915
5012,1.9202661712695017
2584,1.1816889547738585
15938,1.3635267059500933
2191,1.5667507788203232
24573,0.9034205772506314
3576,1.4653950439900474
2831,2.6074602949551244
22506,1.4802384750531772
12736,2.441441628951511
23417,1.3357142482292121
8368,1.0762261565004734
2110,1.3445620512937755
12909,2.563136028495631
2812,0.7476094108407607
20404,1.546761343321432
1175,1.7213162458952314
4595,1.2583669492536054
3781,1.1446292743267572
15738,1.092932924745057
18988,1.334470987526854
11373,1.3698129578169698
2541,2.107262057835258
21122,0.809181089075169
23503,0.9398430431307371
15459,1.1911172741960043
20141,1.6220697843978127
3751,0.8012227664755946
7149,1.973046333676729
19690,1.6930228520303194
13608,2.2137116447518874
14535,1.0625510347816831
4091,0.63643141861284
7817,1.5251280204791893
21105,1.5417689298522632
6965,1.3612076387345695
15798,1.2939794385369399
8829,1.1179718352959704
22952,2.1057448787635744
1124,1.3272795927917547
1207,1.298535032582455
22996,1.2644010880153649
14870,1.0458414356537558
7070,1.4554617896727016
18769,1.5484897160115731
7306,1.3252546883910328
22798,1.2498248985671618
22882,1.4302419142713079
5818,1.2536641596283367
8037,1.4372268383043574
16253,0.9349576998152338
3538,1.1605695725095346
2793,1.6516870516003737
5503,1.3349061650462437
18849,1.1488692157613933
23004,1.2599859963305728
7992,1.7211129648701804
9159,0.9517167531458022
2377,0.8520941843405477
4962,1.8404556656864488
9679,1.4175107406249963
7889,1.3813145837267227
24206,0.6681548716618623
6262,2.2038717157829852
19387,3.5110444796635765
11108,0.9207760550897688
5227,1.955940414172889
24526,2.4353297653904487
18716,0.5322067832195015
9105,1.1241706484083012
9420,1.643940514314619
16897,1.2056882439953713
5002,1.7063613433187694
3829,1.378346821772566
1941,0.9644186962928749
9084,0.915087680278745
3710,1.2188145941326556
13989,1.6797601368020485
16311,1.2635150993807973
7528,1.2834759131080071
22664,0.8275565852595252
20297,1.2347366896311427
11588,0.975809559978185
20216,1.887336565466359
20206,0.9780672630062177
2579,2.0533347241307376
6800,0.7819242414234443
5371,1.3300674422484324
11187,0.9494849845772433
18448,1.1164313973179343
4449,1.2607934166263741
16152,2.0640793471857974
1738,2.6436573975437367
14183,1.8827712518248791
19273,1.8210289669130868
14764,0.8994920567532322
13011,1.346136469021476
17653,1.6314874720776333
13876,1.0099237206130989
12372,0.9266226014028264
21152,1.392456283281419
18663,1.5569546349601
12403,1.2309598097547851
23845,1.7531766309958938
16260,1.5659062007388143
21430,1.6918690358005897
12706,0.9627261731095473
3378,1.1629703473588364
24098,1.3136649953097677
17930,1.3640481400712547
11535,1.2498248985671618
6890,1.566509945629095
24693,0.8895257617904005
19066,1.4366169771172925
11389,1.5822824680854122
47,1.4146195621743785
23337,1.4775197347134152
7365,1.329667405955927
3313,1.0374641921350451
7401,1.0406801161307768
21247,1.057111174924754
23951,1.0017423733274953
12065,0.838417658357813
17644,0.6544878268232183
18304,0.7894538474207533
16822,1.2662289964718867
24842,0.9867189061963467
21497,2.073326356121912
20650,1.532729538547693
12965,1.5772435440551913
14211,1.7518745227586054
4433,1.073145754866521
14314,1.5991119029486136
23210,1.3653681117189456
10495,0.8858809154795974
8225,1.7718697202394373
20194,0.9509727670890281
16962,1.7845412362382933
14327,0.8635545364545347
24174,1.6660248858738431
10859,1.2599859963305728
23518,1.2281131776562395
9986,1.1898765704048395
24795,1.6924736100893025
20888,1.6673511453201304
9100,1.2698155432150287
15694,1.6518272715910662
13999,3.4676815998833312
19397,1.4548964314178163
7451,1.3313689815141116
2076,0.6820689896983415
17016,0.7794391219822272
12158,1.1548790421879433
454,1.2599859963305728
17553,1.0007725826686682
19110,1.4909339621789854
22021,1.2347366896311427
5088,1.371617460755476
25020,1.3341003609334372
21232,1.23843093784627
7284,1.332386835112291
24190,1.5778093779172604
16146,1.1370723988148763
7284,1.2533827938372106
8053,1.397088129559337
22543,1.399791447503758
18570,1.1169423582298987
16655,0.9406757782518343
2574,0.625444609195389
6206,1.2323857740190522
19137,1.1248756279048029
21204,1.2606072744712362
4162,1.2166905175890397
15277,2.2271022538743317
18707,1.0313326839500385
12263,0.7544731563142005
14805,1.4567951734886866
18178,2.754422408225972
12296,1.0316584496316727
23288,1.4546273525604019
362,1.3013096013326229
3377,1.9380476756901241
8155,1.6436813637574639
16695,0.5016857325458601
24639,1.2042609631645036
13151,1.1115747207807716
4359,1.0760864879018621
2493,1.3672087068187104
4725,2.261747686391418
14874,0.4879526786622298
12553,1.5685080064792642
1782,1.3505581725426938
13996,0.9993604525846053
11317,2.2163939651457354
22223,1.0765274466327117
20424,1.1503608793650755
9381,1.1843438061454752
5348,1.5622902593405588
1203,1.2492152412474988
1816,1.4563583222767083
7524,1.5218813687493882
21892,1.5058877386178733
19430,0.8160451518800186
12609,1.0118195609725182
10497,0.9252685119143054
1801,1.3890219412904414
176,1.2599859963305728
414,0.6052665436382045
12800,1.2343168440540084
22358,1.057466881617546
5868,1.0964282258616866
11150,1.2787943787838434
24770,1.2925696413565972
12678,1.989305501391717
5931,1.1750934217394737
637,1.5936833938220456
25067,1.2401472971609404
460,1.2226164455521602
11427,1.4103510083509008
19602,2.0426670196602004
10139,2.1836902987332447
11752,1.8589341979072291
1741,1.070598502004777
12877,1.6875565511708428
21190,1.37498621376472
11310,1.195500129094572
15543,1.657108666037138
8920,0.5487827591265741
7277,1.0083855273654663
20737,1.4043600286179154
22897,1.724831819640636
18104,0.9714978010807239
6716,0.9208886352304856
1853,0.8059958625233331
10346,0.9543755114212354
22709,2.1581340591591167
3632,1.6452014967494242
3607,0.6430114628991601
4028,1.098288849429164
17201,0.8885472848075436
8977,1.2397457444984097
20586,1.895010001551434
5794,1.0111107937799462
24889,1.403884083172704
2338,1.815895736719697
9366,1.0549709518052284
2200,0.9628873703828882
12662,1.628959484510404
19123,1.4896357026405609
18973,1.172520038858696
24580,1.1245801988840116
6025,0.8086381597690608
3502,1.6657312744133765
22408,2.054778574615054
21238,1.8315840047858114
18352,1.3949909732162276
23111,1.7657242859272084
24708,0.8581027844743524
14383,3.7192804997265485
2418,0.7668112917624412
11384,1.3248055521867608
25170,0.48225424725268895
7872,1.2016869714453835
12053,0.7330472049467551
5223,0.7641415572373067
23876,1.6121086310110961
11402,1.4125192614928943
10687,0.9362848210222606
2213,1.197118052028221
24348,2.8977145509139945
10416,1.334690925519385
10263,2.960865003095347
3456,1.1472011907888164
15786,0.8334516247340066
4264,1.0413501163299732
15452,0.8558523910248802
3882,1.6163080466252562
14283,1.5353232256293805
23344,1.4304625927172787
23457,1.4675019069415576
7360,1.1489991557278976
14922,1.4083167045470302
17613,1.484005822420126
330,1.3637484417784795
11426,2.9000914140096423
13636,1.1965527294178033
22793,0.9941399818559716
3277,2.1321452054425873
6043,1.1260381761674634
12532,1.3902479805239947
17959,1.2187402312483266
4378,1.2320875875479018
12028,0.6555599216979471
3467,1.6277151562002927
19993,1.3181067338677352
13464,1.4221810982974248
11145,1.1958721015466982
3698,0.9497110989512687
18914,1.7020693015637753
9613,1.4403872480258895
14405,1.5249534799030247
1180,1.551728000200322
21334,1.9917908812087928
22652,0.9820752876205945
4527,1.153050745308693
19497,1.4400286201918386
949,1.0263618704808903
24755,1.4736989809396144
21496,1.4827301710870786
23416,1.5020643347769211
9740,0.9552698007429293
2930,1.229119562080198
13126,0.9606432804222005
3419,1.2719027292839218
2363,1.5959903836588611
56,1.3856496327354786
23603,1.5966802846102535
14663,1.5779267500277676
17294,1.8130612259394465
16728,1.293901943013912
11403,1.7204113527333456
17385,1.0635763279638926
15750,1.2498248985671618
18912,1.476758614254652
4772,1.6547281993782947
7112,1.9838205200866506
9261,1.1263273429275318
10656,0.813235714624631
11980,1.2589207365479294
7985,1.278327162462587
14427,0.9973818729090965
16540,1.7378695335982144
24130,1.6175598341620123
19412,1.4889538254350845
10163,0.5069576321947705
21023,0.947193526719138
4855,0.9098940678280864
5654,0.889501272999724
14800,1.6956474128464056
19709,1.1784254668873289
24303,0.8383064926650247
12643,1.5326309401234324
7510,0.9173860449930091
24841,1.661458992126189
8817,1.88773924186925
4617,0.841660928602844
446,2.013451239095327
17638,1.132447897165482
1831,1.2599859963305728
2424,0.8036871153891822
14711,0.9220691679373585
8659,1.6035975492406211
24913,1.316257843125922
16889,1.4278003135913282
15176,1.4128375370914417
18257,1.9988787853866752
5401,2.004525450277898
6586,1.015160627138844
5670,1.7218072189372156
9670,1.3873080996745095
10445,2.275691088949762
8909,1.2498248985671618
13384,2.689302813702933
13522,1.422982613539847
23499,1.353711962360699
18371,1.1589662054483136
9900,1.2512528183578993
23773,0.9462350769168523
15715,1.2123794884120096
18483,0.7817685581784194
3986,1.1452845356672994
6833,1.0134846161674516
14489,2.234914244282125
6775,1.1445820710131227
2436,1.4606412133202715
11967,1.9137575418449981
22043,2.137386649718047
128,1.2174399074153974
10759,2.0060551206135027
10970,0.9443637987781938
23881,1.661128662482219
13508,1.3914573424180405
13903,1.1594721355793418
9524,1.4876009534723271
12007,0.9384481807779401
10830,1.2949759109623096
10424,1.1457665977845468
20975,0.9527080536795711
1282,1.1832723003098111
2182,1.1997411020225088
1604,1.2767986832875382
16495,1.1792061424221474
15207,1.0080438336246962
5152,1.1127027691473186
4070,1.5378691165427656
13407,1.3544213225190096
15110,0.9354510346526762
19173,1.2861739308851754
6528,1.6532213709477976
15287,1.1213951663686201
11337,1.1861269511670265
18197,1.3019653712363908
14774,1.5680738636281288
2287,1.3213562401621586
21212,1.2599859963305728
4892,0.9465466707067329
8173,1.6473026932669874
12534,1.8341363458031412
7652,0.7953345901801842
23073,1.4184427014228516
842,1.5154397992262174
18995,1.1403477651601779
2059,1.4130972983746817
15416,1.4638452872711332
1576,1.1722803983258387
21799,1.4036507099573028
22559,1.0369962287968688
11989,1.052990766801629
2168,1.3934440381885798
15432,1.3601632571445914
16307,1.8320253196109142
21022,1.4487036991663775
23519,1.3255550955031963
13324,1.0817583637451265
13904,0.4909577049749342
22047,2.1555337401217964
10606,1.9883600491315072
387,1.2599859963305728
13195,3.2570404455211674
1818,1.0824162502410881
14515,1.081549306102104
24968,1.5359253664936188
24367,2.5987626292992325
10565,0.9147184947553973
8360,1.2452185969782634
23152,1.4532850160842183
23166,1.799900979899363
18224,0.8978624730291269
3776,3.0549801047437106
22077,0.9008480978042968
3150,1.2618855047497555
1710,1.1166263707648876
10611,1.0600664483445184
6935,1.0642640512260881
384,1.3073829770887466
9265,1.162450933478015
22102,1.2599859963305728
24000,1.8640806966495316
6814,1.005989499678347
787,1.5131835210681137
23357,1.1322116809206444
4706,1.3519377852733212
8994,1.3267943563010438
14400,1.6392693556448539
827,1.2548951629757374
19027,1.0824253047343226
20822,1.1532032597258868
7212,2.061210507896715
18539,0.9375759079541017
12362,1.2065313801464583
15870,1.1891182986513347
24235,1.6588512896846763
4614,0.8484460086844301
22476,0.7054951984293992
20496,1.1892868679624469
5468,0.9221325811350372
16050,1.1729243422549906
24669,0.9358989393339283
21748,1.4868214379124873
18621,1.1835653197238996
10413,1.1962814940046234
2166,1.1354477802089649
6188,1.3580005083245719
2011,1.221732485424532
18356,0.8034950929930147
14651,1.6233948047262132
11784,1.4422799377918207
17081,0.8331153746883623
21922,0.9824040961296095
12058,0.5998732876423699
23605,1.6947641091044998
6268,1.3084910697042698
19082,1.5786493730294855
581,1.465639852461316
22265,0.7436653077151412
22089,1.4708611912009348
13800,0.8054871545580607
15599,1.2599859963305728
6715,1.4448252018901917
10753,1.281647443423267
24606,1.5428126743309718
15806,1.3172648915867184
5340,1.1937098722061115
22591,1.2879701403492314
8080,0.9328524972541312
24956,1.470532234928684
2672,1.3600306783819804
20646,1.3562312295776993
15965,1.2137011339182184
20876,1.1790501890496208
10395,1.7469303427872076
24190,1.2244687665278653
15342,1.7190277155484897
5392,2.3607277783108853
15341,0.936923877715964
5086,0.7829691232341358
3192,0.7601559776898159
13545,2.1131283492323436
20119,1.5009069037958602
13312,1.5320471358347267
24197,0.8350640437642021
10240,1.002889681974998
18282,0.6111947574110405
7458,1.1567241400554817
18502,1.3443976763855119
9322,1.3619975200699714
6656,1.499735283575646
4409,0.8941087614177985
5091,2.812786368016805
14006,1.5712143176625677
24989,1.092976091790154
16659,0.7721953418033074
11606,1.5723931905054036
9141,1.6112177042333946
15027,1.8476718943002166
23597,1.3725869604394694
14736,1.37434956174319
21505,1.0090938039935395
8404,1.756920842464382
12186,1.4729735796762549
3001,0.8308492381898813
21046,2.087452381016995
21606,1.3617388928256975
3389,0.6578442691433962
13337,1.141921526674532
18272,0.7464988005463836
21056,1.3699678140387839
4117,1.4343063169627517
20295,1.2599859963305728
22186,1.2599859963305728
1339,1.4809341595062304
6888,0.5558838666806778
17295,0.8876867795378949
13495,1.661481209620079
2715,0.6286533416057588
3120,1.383343845516162
3148,1.0202101693975814
12599,1.0975702567043122
11042,1.1389524651092673
15312,1.7221131376726884
14976,1.1454178688470853
22077,1.903864302490345
19419,1.724697800394787
20075,1.2737183658674451
5921,1.3869492080491774
6808,1.2599859963305728
4215,1.525423252349645
10723,1.1392043649382684
3940,1.226283724638902
9462,1.1860872990423976
19414,1.4580790599103093
3049,1.236608075145466
12802,1.8344152219745067
127,1.1055377264413215
9128,1.4369075026340536
12551,0.8940302990313315
6752,0.8960324757116794
1863,1.439211267414212
23196,1.4510085257490108
21297,1.5797158621221867
10229,0.9563817213310678
16040,1.058573030295608
5476,1.3327705527149234
3861,1.2548951629757374
7932,1.3361417825524162
21634,3.1124887668398276
20397,0.7747805505306853
3264,1.2483815603527775
19448,1.4364861430394478
6943,2.2801578938196827
21357,1.518147091244305
13203,0.5295320665256152
18291,1.2150068880212654
4057,0.840668356470001
2546,0.9629946071871883
18674,1.2745351735368509
16353,0.8126939034810703
14545,1.6545621644476585
24349,2.974107007255495
21254,1.5734068336964093
21250,0.6476925559162242
17831,1.5724531845250311
8152,1.4341308942192783
13548,0.7146105932677864
10063,1.112378978458923
25195,0.5695603611656854
16098,2.7839801216432707
15302,1.1746608504066642
8322,1.1519610105508864
4515,1.6207638776235327
12510,1.0440929518191209
4504,1.406096914080381
5035,1.161664511533359
4869,1.6993273871976113
12249,0.8483921414984816
19227,1.470303880176243
13932,0.7134864249730571
8159,1.5342542902601572
1122,1.5664078591998358
18015,1.0549829885475168
2004,1.3695528465133657
22690,1.3339172589747461
9300,1.7114204945241505
2258,1.3434986555123571
24643,1.028101799331464
20415,1.7683773930748328
23249,1.5618356410430476
19551,1.4080927165135022
20619,0.5201326510685987
20238,2.171716887721185
4729,1.7952862019694615
5692,1.9615208959375903
13366,1.3711217130914144
20139,1.6541069996023465
21835,1.217407002722032
7761,1.3539261633580821
14224,1.0085973285311758
18144,1.4423582195496492
3180,1.4348896390274684
1485,0.6184958000273104
14554,1.2443200460905677
14345,1.4168681688018387
4107,1.665305494738034
21145,2.12337910620169
12773,0.9854594818680844
4289,0.8111746213058426
18517,0.5409839506250002
16781,1.2919913292234955
21987,1.5744865072686727
3085,1.5492510890471256
5751,1.0264153266102725
9505,0.653117987175343
18054,1.6685709388167194
19730,1.5115664879448012
12465,1.084617877520551
13762,1.0278599134932052
651,1.2668170533179282
16671,1.1490045829100566
4226,0.5544782272319128
24239,1.108601163896938
11429,1.76767031784703
18999,1.6244467999976533
9460,1.3511292883264407
19679,2.0573582572474605
17562,2.016546117548411
22777,1.3966563106853578
10197,1.3936900501961778
8868,1.5178642775765456
18390,1.5251173905928694
341,1.7778373676849148
24263,1.318675173085818
3295,1.122909015920039
11113,1.66224769826263
10676,1.4188374131217536
4162,1.268052425865359
17100,0.8842368424809127
10655,1.7066945234933002
9447,0.5069576321947705
4828,1.2323219405500516
23971,1.1165190284237412
10286,0.8282683740012563
13693,0.5964885943772209
1334,1.129064524274227
17159,1.3965376771493374
18738,1.6500631040248075
5186,1.2080713076687055
20327,1.2599859963305728
1448,0.9925191468700146
3804,1.3014901279274316
6483,1.244216374807271
5956,1.3265644813019668
20623,1.0054768737268605
15614,1.5655521285077143
4402,1.5046171242447621
22014,1.2599859963305728
18956,0.6965534892585397
16338,1.3974224076727846
14761,0.9433948553193263
655,0.9526775451411503
22605,1.2245302025654314
177,1.2541244154202307
12005,1.0679858864451284
6392,1.4682896951396969
594,1.9108517642833147
8654,1.090033548908481
23338,1.3860768686134395
24568,1.3496124901339552
19684,1.394729535534681
5847,2.1622045317768537
23923,1.6405810465874988
6804,1.2347366896311427
1240,0.9970294553123362
848,2.6266830475780356
9246,1.2730381251264329
15557,1.4850729519954633
10801,1.1624881597978198
16794,0.6608660921824587
9049,0.9197037257004205
18476,1.1970710336291739
14492,1.2247792137131954
7296,1.6975927918883251
23189,1.3129470358076738
20409,1.1037420230918327
12981,1.2507215169724504
11165,1.2445602132807996
14389,0.9375568859156058
7511,1.0337384229668392
19694,1.6626518584543708
17460,1.4602950931071945
23335,1.483509549869721
17794,1.724196411612313
21422,1.4984844237143307
20981,1.4744856242887272
17086,1.4351017700578066
8473,1.172650622461527
17474,1.3488692784570304
11680,1.1048178002896551
16656,0.7389436998056423
17145,2.48986480429287
15550,1.081913542972012
18921,0.6386766691563027
2802,0.6312036497864727
22038,1.6564627379201582
6193,1.234239864564259
10463,1.147284916038659
14064,3.17108000430557
24325,0.9424119192745353
1954,0.9001679514410771
23336,0.8565865929430014
18685,1.8193450395700508
12046,3.0771635308679763
17845,1.552303694380808
6835,1.1339033986212095
19002,1.3230331953711572
17149,1.2845244146991228
2116,1.7228428409771603
3764,1.338811047652963
21550,1.1481252055651312
18694,1.9226340952365888
3359,1.4048283954219185
23432,0.9760174787888539
11504,3.158974799356423
8042,1.137035663736221
13139,1.5951007452481665
9990,1.5664074147137506
18655,1.4579158037707345
22790,1.9957198327313612
18876,1.2226552516694007
8850,1.2708603155481566
9764,0.6633877960739395
14329,1.0179013938569252
14567,0.5323356148291425
16189,0.8576390617812097
6441,1.4705949497593118
23439,1.311285066460801
20182,1.3914480390331532
22752,1.4338696907780335
21011,1.2885854565297123
3865,1.2599859963305728
103,1.5036598868160087
15104,0.8627336018934124
17700,1.7565578155976858
8297,0.6522086107966729
17051,1.3127562127925285
9313,1.3621564693427723
10873,1.2599859963305728
13205,1.3587449437535712
11924,0.9016590959692453
10552,2.436962267475865
3762,1.2509539272045527
19085,1.6058128690075313
144,1.447341870459286
6020,1.2239874188611046
9435,1.1244393071014172
7272,1.3187118516294283
16085,1.752072073553743
6092,1.272400129639735
22057,1.1655568780548806
14297,1.5247801580280014
17814,0.8206446104354457
5114,1.2548951629757374
1253,1.2447751199983053
13645,1.3641507558028958
10344,1.9674883441487914
19709,1.4277732783754982
14233,2.2507850491659647
5936,0.6454062547617605
23848,1.7563464270942977
17025,0.9901230415941668
2519,1.2656567829513665
21051,1.3696454959441147
4743,0.8424737843199428
9814,0.8903724430970944
14047,3.2956354756169657
7615,1.2095014027264201
4472,1.2862641943215705
21683,1.2672760845025488
24669,2.0989079198491245
9536,2.290092276005374
16887,1.1589264884177464
12418,1.486238125909253
7785,1.9573141364510067
10633,1.6108897546368757
12909,0.6400243884931759
25071,1.9038112470740758
10630,1.7444935701575355
25066,1.3852961410579574
5323,1.2599859963305728
19480,1.0918732576928576
20904,1.2929693475906612
10684,1.6516240345602688
23894,3.3659285274983275
11044,0.982220527902125
18014,1.2598021556776364
23806,1.3768232109047416
1121,1.0143780969304268
11620,1.395758896191536
24881,1.5038073025499388
24393,1.936590859166341
19015,1.2446239890327258
4817,0.6165623762602213
2146,1.0693359434108818
4866,1.958202364615776
2954,1.8862157460623514
6293,1.032165117417016
3541,0.9745488388136911
18555,1.3850967516862542
295,1.1964654087576783
15983,1.3511672529803762
12740,1.1465920559917109
23244,1.7562021622669934
21020,1.3280201648743437
966,1.476926896612032
12187,1.3641989655686846
12118,1.2283714789535984
22353,1.6301684900571989
12790,2.79020531416455
7055,1.4298576136170809
18746,1.1900154326368197
19621,1.585874104166138
17483,1.3640481400712547
13223,1.4735927506123152
16711,0.8285879089825295
16530,1.1843955829090997
17476,1.666191982262927
12702,2.997046117800374
5687,2.629544113511294
12695,1.1653082514222344
3939,1.3440285837063457
2084,2.298422994318235
16971,0.8860701757762217
1690,1.32191686714095
8238,1.9786740413031816
7209,2.3334589498735725
13248,0.8997421041410172
21640,1.5907681956239696
15615,1.9373455751668514
21490,0.8594778418306692
16737,1.9872638548451873
4883,1.151215059471711
12175,1.2499324730642933
3402,0.9010483486562093
15743,2.515029436765972
399,0.8672072617723906
14402,1.2198306294498473
12345,1.2599859963305728
18858,1.513475501127162
20206,1.8543136019687192
22957,1.1358892656698107
1814,0.7428304973826215
5974,1.2599859963305728
14597,1.2599859963305728
8726,1.264652592404849
20544,0.8514527148785358
19241,1.2224901263872663
22109,2.0223891549972377
5010,0.9766600055379161
22467,2.5160067521422764
24540,1.5633648461670844
9258,1.2780900974618241
1372,1.463292771431979
10573,1.1350803768310627
926,1.2498248985671618
3004,1.3781706500277984
12357,1.8147924637493777
7789,1.3935368128634562
15024,0.6386001716495419
5115,1.2548951629757374
7852,1.0903651063734088
18040,1.2077853802969003
25269,3.062873715944331
22677,1.48855868574731
10999,1.3059350144409565
6013,2.3820889108223597
14857,1.5617956255366394
2434,1.1992453560040672
7312,1.9943618585432772
2840,1.1123052374884068
3638,1.4975194730736507
20027,1.4113459002903361
18827,1.5672884528362354
13606,1.8839031549444019
13912,0.6821491618790761
15123,0.9057537136386505
11374,1.514359273077788
19550,1.1515860036643162
16449,1.5744001609443603
3993,0.6280767114492805
11815,0.8585036710812285
14811,1.6544336051464181
9134,1.3117139239373885
9145,1.4681801398988206
5653,0.8789976919225613
4570,1.1627854428248472
782,0.6928795160369801
23990,1.235686086344809
12824,1.1185109616980933
6484,1.5769299580438416
4248,1.0778246519405243
13066,1.3901504200378074
20159,1.119916400428427
15152,1.2802036895100926
2620,1.2137068667136754
23058,1.0251397291888356
788,0.7053394001233844
5540,0.8304837112162673
13519,1.3356138427817625
1162,0.9684891897932691
19848,1.16271031247298
3610,1.5726489759023248
20218,0.7280871645106742
6590,1.015160627138844
13451,1.0373183503396166
9803,1.916314887351907
12978,1.5719701644700705
3156,1.0312585788739634
3408,1.5487709387456048
9504,1.0766995383987037
16208,1.5993056244991966
18173,1.190839646718582
8904,1.2599859963305728
5582,1.2259852242987974
4336,1.0637854961613207
20389,2.318122535832005
4813,1.0548751739276432
3642,1.2517244207135734
20378,1.1937604424539783
14019,1.3446392504283622
13916,2.551087791486897
17881,1.3261359898046479
16871,0.6953825885859846
21558,1.105838272679071
2093,1.3950286777391345
8983,1.0873686778639475
10343,1.3026036985746912
2017,0.8812252701881009
10157,0.9195861748725254
16545,1.0054712804143215
20513,1.2453448204134252
12902,1.591577801858553
2663,1.4847119579810069
16773,0.7306445606315847
6071,0.5713516611825815
6561,1.187883342785303
3931,1.5073093233968222
6522,1.3838551955323857
1671,1.2989940226283894
3024,0.8691807781412921
3366,1.3431480798904019
13000,1.5281045929389467
10639,1.7676309850674865
16639,2.1850048291244426
16529,1.5124946112288713
20227,2.219856428089876
10098,1.7892310442934314
7203,0.8708053667042348
21470,0.8459233095187171
15767,1.4734405008971012
2476,1.0097097129715527
8407,1.2845143834645227
16295,1.249356818516448
3382,1.034389883503542
1911,0.8969295017461096
14242,1.5401823613412005
21745,1.85722085140018
2279,1.2469687487440781
18586,1.3833662204111001
8565,1.4664037376291754
17126,1.3383494922758798
12461,0.7992454705137325
19240,1.655328710058768
13986,1.7914299197425192
20245,1.4541976074965723
9287,1.4050251099157958
2098,1.1888514191938078
12126,1.8200104121639276
12971,1.1322731936511352
7852,1.485163986919637
5294,1.2599859963305728
16876,1.4853393032334024
